{'name': 'spim_core.spim_base.Exaspim', 'msg': 'tiger motorized axes parameters', 'levelname': 'INFO', 'created': 1691013475.8774211, 'tags': ['schema'], 'message': 'tiger motorized axes parameters', 'asctime': '2023-08-02,14:57:55', 'created_strftime': '2023-08-02,14:57:55'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'X axis, Axis Name ChX, X', 'levelname': 'INFO', 'created': 1691013476.2118802, 'tags': ['schema'], 'message': 'X axis, Axis Name ChX, X', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, Motor Signal, 0', 'levelname': 'INFO', 'created': 1691013476.8838074, 'tags': ['schema'], 'message': 'Y axis, Motor Signal, 0', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, mm/sec/DAC_ct, 0.01500 [D]', 'levelname': 'INFO', 'created': 1691013476.8888052, 'tags': ['schema'], 'message': 'Y axis, mm/sec/DAC_ct, 0.01500 [D]', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, Enc Cnts/mm, 181590.40 [C]', 'levelname': 'INFO', 'created': 1691013476.8928003, 'tags': ['schema'], 'message': 'Y axis, Enc Cnts/mm, 181590.40 [C]', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, Wait Time, 0 [WT] ms', 'levelname': 'INFO', 'created': 1691013476.8957949, 'tags': ['schema'], 'message': 'Y axis, Wait Time, 0 [WT] ms', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, Maintain code, 0 [MA]', 'levelname': 'INFO', 'created': 1691013476.9057727, 'tags': ['schema'], 'message': 'Y axis, Maintain code, 0 [MA]', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, AAlign value, 85 [AA]', 'levelname': 'INFO', 'created': 1691013476.9087746, 'tags': ['schema'], 'message': 'Y axis, AAlign value, 85 [AA]', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Y axis, AZero value, 106 [AZ]', 'levelname': 'INFO', 'created': 1691013476.9117608, 'tags': ['schema'], 'message': 'Y axis, AZero value, 106 [AZ]', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Axis Name ChZ, Z', 'levelname': 'INFO', 'created': 1691013477.210293, 'tags': ['schema'], 'message': 'Z axis, Axis Name ChZ, Z', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Limits Status, W', 'levelname': 'INFO', 'created': 1691013477.2142785, 'tags': ['schema'], 'message': 'Z axis, Limits Status, W', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Input Device, NONE [J]', 'levelname': 'INFO', 'created': 1691013477.2172747, 'tags': ['schema'], 'message': 'Z axis, Input Device, NONE [J]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Axis Profile, STD_FP_ROT', 'levelname': 'INFO', 'created': 1691013477.2212682, 'tags': ['schema'], 'message': 'Z axis, Axis Profile, STD_FP_ROT', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Max Lim, 10.361 [SU] mm', 'levelname': 'INFO', 'created': 1691013477.2242696, 'tags': ['schema'], 'message': 'Z axis, Max Lim, 10.361 [SU] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Min Lim, -22.353 [SL] mm', 'levelname': 'INFO', 'created': 1691013477.230261, 'tags': ['schema'], 'message': 'Z axis, Min Lim, -22.353 [SL] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Ramp Time, 70.50 [AC] ms', 'levelname': 'INFO', 'created': 1691013477.235253, 'tags': ['schema'], 'message': 'Z axis, Ramp Time, 70.50 [AC] ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Ramp Length, 16347 enc', 'levelname': 'INFO', 'created': 1691013477.2382474, 'tags': ['schema'], 'message': 'Z axis, Ramp Length, 16347 enc', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Run Speed, 1.28638 [S]mm/s', 'levelname': 'INFO', 'created': 1691013477.2412345, 'tags': ['schema'], 'message': 'Z axis, Run Speed, 1.28638 [S]mm/s', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, vmax_enc*64, 7475', 'levelname': 'INFO', 'created': 1691013477.2512193, 'tags': ['schema'], 'message': 'Z axis, vmax_enc*64, 7475', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Servo Lp Time, 0.50 ms', 'levelname': 'INFO', 'created': 1691013477.2542226, 'tags': ['schema'], 'message': 'Z axis, Servo Lp Time, 0.50 ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Enc Polarity, 1 [EP]', 'levelname': 'INFO', 'created': 1691013477.257211, 'tags': ['schema'], 'message': 'Z axis, Enc Polarity, 1 [EP]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, dv_enc, 53', 'levelname': 'INFO', 'created': 1691013477.2612033, 'tags': ['schema'], 'message': 'Z axis, dv_enc, 53', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, LL Axis ID, 26', 'levelname': 'INFO', 'created': 1691013477.264199, 'tags': ['schema'], 'message': 'Z axis, LL Axis ID, 26', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Drift Error, 0.000200 [E] mm', 'levelname': 'INFO', 'created': 1691013477.2681906, 'tags': ['schema'], 'message': 'Z axis, Drift Error, 0.000200 [E] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc_drift_err, 36', 'levelname': 'INFO', 'created': 1691013477.2712402, 'tags': ['schema'], 'message': 'Z axis, enc_drift_err, 36', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Finish Error, 0.000012 [PC] mm', 'levelname': 'INFO', 'created': 1691013477.2752402, 'tags': ['schema'], 'message': 'Z axis, Finish Error, 0.000012 [PC] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc_finsh_err, 2', 'levelname': 'INFO', 'created': 1691013477.2803376, 'tags': ['schema'], 'message': 'Z axis, enc_finsh_err, 2', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Backlash, 0.010000 [B] mm', 'levelname': 'INFO', 'created': 1691013477.283376, 'tags': ['schema'], 'message': 'Z axis, Backlash, 0.010000 [B] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc_backlash, 1815', 'levelname': 'INFO', 'created': 1691013477.2863784, 'tags': ['schema'], 'message': 'Z axis, enc_backlash, 1815', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Overshoot, 0.000000 [OS] mm', 'levelname': 'INFO', 'created': 1691013477.2953675, 'tags': ['schema'], 'message': 'Z axis, Overshoot, 0.000000 [OS] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc_overshoot, 0', 'levelname': 'INFO', 'created': 1691013477.298357, 'tags': ['schema'], 'message': 'Z axis, enc_overshoot, 0', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Kp, 125 [KP]', 'levelname': 'INFO', 'created': 1691013477.301353, 'tags': ['schema'], 'message': 'Z axis, Kp, 125 [KP]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Ki(*16), 100 [KI]', 'levelname': 'INFO', 'created': 1691013477.3063457, 'tags': ['schema'], 'message': 'Z axis, Ki(*16), 100 [KI]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Kv, 94 [KV]', 'levelname': 'INFO', 'created': 1691013477.3113425, 'tags': ['schema'], 'message': 'Z axis, Kv, 94 [KV]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Kd, 0 [KD]', 'levelname': 'INFO', 'created': 1691013477.3143363, 'tags': ['schema'], 'message': 'Z axis, Kd, 0 [KD]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Ka, 0 [KA]', 'levelname': 'INFO', 'created': 1691013477.3173327, 'tags': ['schema'], 'message': 'Z axis, Ka, 0 [KA]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Kadc, 1', 'levelname': 'INFO', 'created': 1691013477.32731, 'tags': ['schema'], 'message': 'Z axis, Kadc, 1', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Axis Enable, 1 [MC]', 'levelname': 'INFO', 'created': 1691013477.3333082, 'tags': ['schema'], 'message': 'Z axis, Axis Enable, 1 [MC]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Motor Enable, 0', 'levelname': 'INFO', 'created': 1691013477.3363023, 'tags': ['schema'], 'message': 'Z axis, Motor Enable, 0', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, CMD_stat, NO_MOVE', 'levelname': 'INFO', 'created': 1691013477.3412905, 'tags': ['schema'], 'message': 'Z axis, CMD_stat, NO_MOVE', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Move_stat, IDLE', 'levelname': 'INFO', 'created': 1691013477.3442898, 'tags': ['schema'], 'message': 'Z axis, Move_stat, IDLE', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Current pos, 0.0001 mm', 'levelname': 'INFO', 'created': 1691013477.347285, 'tags': ['schema'], 'message': 'Z axis, Current pos, 0.0001 mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc position, 15', 'levelname': 'INFO', 'created': 1691013477.3502803, 'tags': ['schema'], 'message': 'Z axis, enc position, 15', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Target pos, 0.0001 mm', 'levelname': 'INFO', 'created': 1691013477.3562639, 'tags': ['schema'], 'message': 'Z axis, Target pos, 0.0001 mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc target, 15', 'levelname': 'INFO', 'created': 1691013477.3592646, 'tags': ['schema'], 'message': 'Z axis, enc target, 15', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, enc pos error, 0', 'levelname': 'INFO', 'created': 1691013477.362256, 'tags': ['schema'], 'message': 'Z axis, enc pos error, 0', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, EEsum, 0', 'levelname': 'INFO', 'created': 1691013477.3652568, 'tags': ['schema'], 'message': 'Z axis, EEsum, 0', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Lst Stle Time, 142 ms', 'levelname': 'INFO', 'created': 1691013477.3682475, 'tags': ['schema'], 'message': 'Z axis, Lst Stle Time, 142 ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Av Settle Tim, 0 ms', 'levelname': 'INFO', 'created': 1691013477.3732393, 'tags': ['schema'], 'message': 'Z axis, Av Settle Tim, 0 ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Home position, 1005.80 mm', 'levelname': 'INFO', 'created': 1691013477.376235, 'tags': ['schema'], 'message': 'Z axis, Home position, 1005.80 mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Motor Signal, 0', 'levelname': 'INFO', 'created': 1691013477.3794315, 'tags': ['schema'], 'message': 'Z axis, Motor Signal, 0', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, mm/sec/DAC_ct, 0.01500 [D]', 'levelname': 'INFO', 'created': 1691013477.3854265, 'tags': ['schema'], 'message': 'Z axis, mm/sec/DAC_ct, 0.01500 [D]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Enc Cnts/mm, 181590.40 [C]', 'levelname': 'INFO', 'created': 1691013477.3884218, 'tags': ['schema'], 'message': 'Z axis, Enc Cnts/mm, 181590.40 [C]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Wait Time, 0 [WT] ms', 'levelname': 'INFO', 'created': 1691013477.3904233, 'tags': ['schema'], 'message': 'Z axis, Wait Time, 0 [WT] ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, Maintain code, 0 [MA]', 'levelname': 'INFO', 'created': 1691013477.3942165, 'tags': ['schema'], 'message': 'Z axis, Maintain code, 0 [MA]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, AAlign value, 85 [AA]', 'levelname': 'INFO', 'created': 1691013477.397428, 'tags': ['schema'], 'message': 'Z axis, AAlign value, 85 [AA]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'Z axis, AZero value, 75 [AZ]', 'levelname': 'INFO', 'created': 1691013477.401421, 'tags': ['schema'], 'message': 'Z axis, AZero value, 75 [AZ]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Axis Name ChF, F', 'levelname': 'INFO', 'created': 1691013477.6975381, 'tags': ['schema'], 'message': 'F axis, Axis Name ChF, F', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Limits Status, ', 'levelname': 'INFO', 'created': 1691013477.700462, 'tags': ['schema'], 'message': 'F axis, Limits Status, ', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Input Device, NONE [J]', 'levelname': 'INFO', 'created': 1691013477.704466, 'tags': ['schema'], 'message': 'F axis, Input Device, NONE [J]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Axis Profile, STD_FP_ROT', 'levelname': 'INFO', 'created': 1691013477.707519, 'tags': ['schema'], 'message': 'F axis, Axis Profile, STD_FP_ROT', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Max Lim, 10.361 [SU] mm', 'levelname': 'INFO', 'created': 1691013477.710523, 'tags': ['schema'], 'message': 'F axis, Max Lim, 10.361 [SU] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Min Lim, -22.353 [SL] mm', 'levelname': 'INFO', 'created': 1691013477.7193558, 'tags': ['schema'], 'message': 'F axis, Min Lim, -22.353 [SL] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Ramp Time, 70.50 [AC] ms', 'levelname': 'INFO', 'created': 1691013477.723362, 'tags': ['schema'], 'message': 'F axis, Ramp Time, 70.50 [AC] ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Ramp Length, 16347 enc', 'levelname': 'INFO', 'created': 1691013477.7263474, 'tags': ['schema'], 'message': 'F axis, Ramp Length, 16347 enc', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Run Speed, 1.28638 [S]mm/s', 'levelname': 'INFO', 'created': 1691013477.7353227, 'tags': ['schema'], 'message': 'F axis, Run Speed, 1.28638 [S]mm/s', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, vmax_enc*64, 7475', 'levelname': 'INFO', 'created': 1691013477.7383206, 'tags': ['schema'], 'message': 'F axis, vmax_enc*64, 7475', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Servo Lp Time, 0.50 ms', 'levelname': 'INFO', 'created': 1691013477.742315, 'tags': ['schema'], 'message': 'F axis, Servo Lp Time, 0.50 ms', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Enc Polarity, 1 [EP]', 'levelname': 'INFO', 'created': 1691013477.7463048, 'tags': ['schema'], 'message': 'F axis, Enc Polarity, 1 [EP]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, dv_enc, 53', 'levelname': 'INFO', 'created': 1691013477.7493033, 'tags': ['schema'], 'message': 'F axis, dv_enc, 53', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, LL Axis ID, 27', 'levelname': 'INFO', 'created': 1691013477.7522984, 'tags': ['schema'], 'message': 'F axis, LL Axis ID, 27', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Drift Error, 0.000200 [E] mm', 'levelname': 'INFO', 'created': 1691013477.7563875, 'tags': ['schema'], 'message': 'F axis, Drift Error, 0.000200 [E] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, enc_drift_err, 36', 'levelname': 'INFO', 'created': 1691013477.7604575, 'tags': ['schema'], 'message': 'F axis, enc_drift_err, 36', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Finish Error, 0.000012 [PC] mm', 'levelname': 'INFO', 'created': 1691013477.766486, 'tags': ['schema'], 'message': 'F axis, Finish Error, 0.000012 [PC] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, enc_finsh_err, 2', 'levelname': 'INFO', 'created': 1691013477.7693958, 'tags': ['schema'], 'message': 'F axis, enc_finsh_err, 2', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Backlash, 0.010000 [B] mm', 'levelname': 'INFO', 'created': 1691013477.7734032, 'tags': ['schema'], 'message': 'F axis, Backlash, 0.010000 [B] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, enc_backlash, 1815', 'levelname': 'INFO', 'created': 1691013477.7786403, 'tags': ['schema'], 'message': 'F axis, enc_backlash, 1815', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Overshoot, 0.000000 [OS] mm', 'levelname': 'INFO', 'created': 1691013477.7816465, 'tags': ['schema'], 'message': 'F axis, Overshoot, 0.000000 [OS] mm', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, enc_overshoot, 0', 'levelname': 'INFO', 'created': 1691013477.785264, 'tags': ['schema'], 'message': 'F axis, enc_overshoot, 0', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Kp, 125 [KP]', 'levelname': 'INFO', 'created': 1691013477.7882686, 'tags': ['schema'], 'message': 'F axis, Kp, 125 [KP]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'F axis, Ki(*16), 100 [KI]', 'levelname': 'INFO', 'created': 1691013477.792261, 'tags': ['schema'], 'message': 'F axis, Ki(*16), 100 [KI]', 'asctime': '2023-08-02,14:57:57', 'created_strftime': '2023-08-02,14:57:57'}
